select state, p_date, avg(value) as value from payments group by state, p_date order by state, p_date;
+-------+------------+--------------------------+
| state | p_date     | value                    |
| ES    | 2014-04-01 |       129.44065657800775 |
| ES    | 2014-05-01 |         130.108826080121 |
| ES    | 2014-06-01 |       147.48654033360407 |
| ES    | 2014-07-01 |       148.32446692583346 |
| ES    | 2014-08-01 |       149.09869414954156 |
| ES    | 2014-09-01 |       149.16025392492878 |
| ES    | 2014-10-01 |       149.46086317741816 |
| ES    | 2014-11-01 |       149.24564265075958 |
| ES    | 2014-12-01 |       149.13668763102726 |
| ES    | 2015-01-01 |       147.46470325042765 |
| ES    | 2015-02-01 |       147.90905935256538 |
| ES    | 2015-03-01 |       148.02984097484745 |
| ES    | 2015-04-01 |       147.83841029498515 |
| ES    | 2015-05-01 |       147.70836936363676 |
| ES    | 2015-06-01 |        147.8832448166129 |
| ES    | 2015-07-01 |        147.7342370140234 |
| ES    | 2015-08-01 |        147.7139873847024 |
| ES    | 2015-09-01 |       146.12114614178705 |
| ES    | 2015-10-01 |       145.01616833341788 |
| ES    | 2015-11-01 |       144.19403264275354 |
| ES    | 2015-12-01 |       144.22548532118086 |
| ES    | 2016-01-01 |       143.21787972341457 |
| ES    | 2016-02-01 |       142.04418927953637 |
| ES    | 2016-03-01 |       142.19582528363222 |
| ES    | 2016-04-01 |       142.59734303853244 |
| ES    | 2016-05-01 |        142.9988012808233 |
| ES    | 2016-06-01 |       143.44177574099103 |
| ES    | 2016-07-01 |       162.00534196681514 |
| ES    | 2016-08-01 |       162.34814818817466 |
| ES    | 2016-09-01 |       161.99605080469584 |
| ES    | 2016-10-01 |         162.040835947235 |
| ES    | 2016-11-01 |       163.66964905132647 |
| ES    | 2016-12-01 |       159.35748874962042 |
| ES    | 2017-01-01 |       157.37504095463086 |
| ES    | 2017-02-01 |        158.8046450742549 |
| GO    | 2011-01-01 |        88.17789043165337 |
| GO    | 2011-02-01 |        88.65204777791057 |
| GO    | 2011-03-01 |        88.68929874589884 |
| GO    | 2011-04-01 |       106.76916210196653 |
| GO    | 2011-05-01 |       107.54902098072405 |
| GO    | 2011-06-01 |       107.68585406569572 |
| GO    | 2011-07-01 |        107.8607154268673 |
| GO    | 2011-08-01 |       109.84427349844574 |
| GO    | 2011-09-01 |       113.46332090901079 |
| GO    | 2011-10-01 |        113.7252496181952 |
| GO    | 2011-11-01 |       114.21013465733849 |
| GO    | 2011-12-01 |       114.75878908884866 |
| GO    | 2012-01-01 |        112.3937853090286 |
| GO    | 2012-02-01 |       112.99735749000457 |
| GO    | 2012-03-01 |       113.78606981623199 |
| GO    | 2012-04-01 |       116.72116176628587 |
| GO    | 2012-05-01 |         117.385570554329 |
| GO    | 2012-06-01 |         118.038661177734 |
| GO    | 2012-07-01 |       118.92626930512026 |
| GO    | 2012-08-01 |        119.4944007762101 |
| GO    | 2012-09-01 |       120.41274966691684 |
| GO    | 2012-10-01 |       128.76796379827985 |
| GO    | 2012-11-01 |        128.8257067422985 |
| GO    | 2012-12-01 |        134.0250304987442 |
| GO    | 2013-01-01 |       131.56593786227015 |
| GO    | 2013-02-01 |        132.9074133352302 |
| GO    | 2013-03-01 |       135.46430645398942 |
| GO    | 2013-04-01 |       135.78433721816793 |
| GO    | 2013-05-01 |        136.3210948747691 |
| GO    | 2013-06-01 |       137.20573454728734 |
| GO    | 2013-07-01 |       137.42412376259338 |
| GO    | 2013-08-01 |       137.74937100263367 |
| GO    | 2013-09-01 |       137.42873978652716 |
| GO    | 2013-10-01 |        137.6869618120555 |
| GO    | 2013-11-01 |       137.39939813884195 |
| GO    | 2013-12-01 |        136.9494227996321 |
| GO    | 2014-01-01 |        134.8686423333762 |
| GO    | 2014-02-01 |       134.94706675949658 |
| GO    | 2014-03-01 |       135.36510272095487 |
| GO    | 2014-04-01 |        133.9610005737765 |
| GO    | 2014-05-01 |       134.42232071624846 |
| GO    | 2014-06-01 |        152.1150412969515 |
| GO    | 2014-07-01 |       151.76203429279002 |
| GO    | 2014-08-01 |        152.3634192483271 |
| GO    | 2014-09-01 |       152.30656044437947 |
| GO    | 2014-10-01 |       152.59170631424377 |
| GO    | 2014-11-01 |       152.27007498255875 |
| GO    | 2014-12-01 |       152.22962658594548 |
| GO    | 2015-01-01 |       150.32488749610133 |
| GO    | 2015-02-01 |       150.45646255062238 |
| GO    | 2015-03-01 |       150.59105750072436 |
| GO    | 2015-04-01 |        149.8187420760276 |
| GO    | 2015-05-01 |       149.78065920530733 |
| GO    | 2015-06-01 |       149.35585476541402 |
| GO    | 2015-07-01 |       148.98226325291836 |
| GO    | 2015-08-01 |       148.67130209100281 |
| GO    | 2015-09-01 |       147.61975945282464 |
| GO    | 2015-10-01 |        146.0490542481188 |
| GO    | 2015-11-01 |       144.66152037617556 |
| GO    | 2015-12-01 |        144.2816142200112 |
| GO    | 2016-01-01 |        141.9186998900515 |
| GO    | 2016-02-01 |       141.12718361035948 |
| GO    | 2016-03-01 |       140.51057008564806 |
| GO    | 2016-04-01 |        140.7412251261287 |
| GO    | 2016-05-01 |       141.02538391657131 |
| GO    | 2016-06-01 |       141.18068645029993 |
| GO    | 2016-07-01 |       158.96512244511902 |
| GO    | 2016-08-01 |       159.12745348503918 |
| GO    | 2016-09-01 |       158.37470740731428 |
| GO    | 2016-10-01 |       158.58196020190437 |
| GO    | 2016-11-01 |       160.02696310465032 |
| GO    | 2016-12-01 |       154.58837789730924 |
| GO    | 2017-01-01 |       150.88410006319376 |
| GO    | 2017-02-01 |        152.5165851988513 |
| MA    | 2011-01-01 |       102.61179109705886 |
| MA    | 2011-02-01 |       102.75692859672101 |
| MA    | 2011-03-01 |       102.82942297973734 |
| MA    | 2011-04-01 |       121.03772789067453 |
| MA    | 2011-05-01 |        121.2602390277752 |
| MA    | 2011-06-01 |       121.44322446958957 |
| MA    | 2011-07-01 |       121.56905255721303 |
| MA    | 2011-08-01 |       124.11409514921192 |
| MA    | 2011-09-01 |        127.8801221740675 |
| MA    | 2011-10-01 |       127.97738162430264 |
| MA    | 2011-11-01 |       128.12240057715837 |
| MA    | 2011-12-01 |       128.35595208076109 |
| MA    | 2012-01-01 |       124.64864539499376 |
| MA    | 2012-02-01 |       125.04155498440502 |
| MA    | 2012-03-01 |       125.54865445692892 |
| MA    | 2012-04-01 |       127.92729735661952 |
| MA    | 2012-05-01 |       128.08387083740047 |
| MA    | 2012-06-01 |       128.53536957628515 |
| MA    | 2012-07-01 |       129.57613984598322 |
| MA    | 2012-08-01 |       129.77843889048663 |
| MA    | 2012-09-01 |       130.32474270494077 |
| MA    | 2012-10-01 |        149.9444390407903 |
| MA    | 2012-11-01 |       150.21573120597418 |
| MA    | 2012-12-01 |       162.38521311754488 |
| MA    | 2013-01-01 |        159.9898822917467 |
| MA    | 2013-02-01 |        163.5531514229682 |
| MA    | 2013-03-01 |       171.30667006142244 |
| MA    | 2013-04-01 |       172.23481276624693 |
| MA    | 2013-05-01 |       173.30530251529586 |
| MA    | 2013-06-01 |       174.13958189970194 |
| MA    | 2013-07-01 |         173.853857218341 |
| MA    | 2013-08-01 |       173.72226632144583 |
| MA    | 2013-09-01 |       173.56237738527275 |
| MA    | 2013-10-01 |        173.9800809373433 |
| MA    | 2013-11-01 |        174.2761152043981 |
| MA    | 2013-12-01 |       174.15050996455795 |
| MA    | 2014-01-01 |        172.7684526671112 |
| MA    | 2014-02-01 |        172.7860525484968 |
| MA    | 2014-03-01 |        172.3868920054222 |
| MA    | 2014-04-01 |       171.46509218385629 |
| MA    | 2014-05-01 |       171.96572542225184 |
| MA    | 2014-06-01 |       192.89109119705805 |
| MA    | 2014-07-01 |        191.3670627148887 |
| MA    | 2014-08-01 |       192.37035619729454 |
| MA    | 2014-09-01 |       192.56647843762195 |
| MA    | 2014-10-01 |       193.05469840070506 |
| MA    | 2014-11-01 |       193.28365411779896 |
| MA    | 2014-12-01 |       193.58738504632586 |
| MA    | 2015-01-01 |       192.54325790617446 |
| MA    | 2015-02-01 |       192.65650013926518 |
| MA    | 2015-03-01 |       192.80765510458573 |
| MA    | 2015-04-01 |       193.25235621228026 |
| MA    | 2015-05-01 |       193.05283303809162 |
| MA    | 2015-06-01 |       193.21440527391823 |
| MA    | 2015-07-01 |       192.65673530414924 |
| MA    | 2015-08-01 |       191.45870546769214 |
| MA    | 2015-09-01 |        190.9897688307069 |
| MA    | 2015-10-01 |       189.37753211261915 |
| MA    | 2015-11-01 |       188.88502962675346 |
| MA    | 2015-12-01 |       188.57306785466486 |
| MA    | 2016-01-01 |        186.1573396974249 |
| MA    | 2016-02-01 |       186.11829121330123 |
| MA    | 2016-03-01 |       186.20873078067697 |
| MA    | 2016-04-01 |       186.68612823896032 |
| MA    | 2016-05-01 |       187.14515576293536 |
| MA    | 2016-06-01 |       187.69611541220416 |
| MA    | 2016-07-01 |        211.3721120807694 |
| MA    | 2016-08-01 |       211.67005233367595 |
| MA    | 2016-09-01 |       211.06368025977972 |
| MA    | 2016-10-01 |        211.7276518051102 |
| MA    | 2016-11-01 |       213.31067062129054 |
| MA    | 2016-12-01 |       211.85228313900942 |
| MA    | 2017-01-01 |       208.24000230553713 |
| MA    | 2017-02-01 |       208.61738525858345 |
| MG    | 2011-01-01 |        87.41462792978099 |
| MG    | 2011-02-01 |        88.19844043435624 |
| MG    | 2011-03-01 |        88.19679346200769 |
| MG    | 2011-04-01 |       106.28954604059722 |
| MG    | 2011-05-01 |       106.81873375647524 |
| MG    | 2011-06-01 |        107.0626229144972 |
| MG    | 2011-07-01 |       107.30282553591955 |
| MG    | 2011-08-01 |       110.35397865133812 |
| MG    | 2011-09-01 |       113.85532175151207 |
| MG    | 2011-10-01 |       113.99599536480304 |
| MG    | 2011-11-01 |       114.35976477554478 |
| MG    | 2011-12-01 |       114.73261603972475 |
| MG    | 2012-01-01 |       112.32147347399498 |
| MG    | 2012-02-01 |       112.86018108839411 |
| MG    | 2012-03-01 |       113.60967790251792 |
| MG    | 2012-04-01 |        116.4366753992328 |
| MG    | 2012-05-01 |       117.00451753404862 |
| MG    | 2012-06-01 |       117.51961521118291 |
| MG    | 2012-07-01 |       118.29692784364617 |
| MG    | 2012-08-01 |       118.79892256373967 |
| MG    | 2012-09-01 |       119.30652490899396 |
| MG    | 2012-10-01 |       129.81229373671326 |
| MG    | 2012-11-01 |       129.89615648160205 |
| MG    | 2012-12-01 |       136.34710166716786 |
| MG    | 2013-01-01 |       133.54843962212405 |
| MG    | 2013-02-01 |       135.43092142756004 |
| MG    | 2013-03-01 |       138.80208474119567 |
| MG    | 2013-04-01 |       139.32071418070635 |
| MG    | 2013-05-01 |       139.83229072264422 |
| MG    | 2013-06-01 |       140.85204119249738 |
| MG    | 2013-07-01 |       140.90720432379953 |
| MG    | 2013-08-01 |       141.04553664365739 |
| MG    | 2013-09-01 |       140.40441215892486 |
| MG    | 2013-10-01 |        140.7328000614003 |
| MG    | 2013-11-01 |        140.3751016031093 |
| MG    | 2013-12-01 |       139.73770051094868 |
| MG    | 2014-01-01 |       137.81450432850843 |
| MG    | 2014-02-01 |       137.98568167913774 |
| MG    | 2014-03-01 |       138.39005477480063 |
| MG    | 2014-04-01 |       137.17375678159482 |
| MG    | 2014-05-01 |       137.58043456794363 |
| MG    | 2014-06-01 |       155.72897913357463 |
| MG    | 2014-07-01 |        155.8267119234203 |
| MG    | 2014-08-01 |         156.639072916075 |
| MG    | 2014-09-01 |       156.69633333362012 |
| MG    | 2014-10-01 |       156.94410363110444 |
| MG    | 2014-11-01 |        156.7184140208502 |
| MG    | 2014-12-01 |       156.69334234326806 |
| MG    | 2015-01-01 |        154.8808835499908 |
| MG    | 2015-02-01 |       155.21120860384298 |
| MG    | 2015-03-01 |        155.3804956996858 |
| MG    | 2015-04-01 |       155.04900359622502 |
| MG    | 2015-05-01 |       155.00462381258998 |
| MG    | 2015-06-01 |       154.80780321472037 |
| MG    | 2015-07-01 |       154.20197646457308 |
| MG    | 2015-08-01 |       153.65895288172425 |
| MG    | 2015-09-01 |       152.50285219634137 |
| MG    | 2015-10-01 |       151.52613004429847 |
| MG    | 2015-11-01 |        150.8760389971389 |
| MG    | 2015-12-01 |       150.65844396704387 |
| MG    | 2016-01-01 |       149.20103055925915 |
| MG    | 2016-02-01 |       148.61605019737326 |
| MG    | 2016-03-01 |       148.71483917230447 |
| MG    | 2016-04-01 |       149.20139757250286 |
| MG    | 2016-05-01 |       149.70311779457833 |
| MG    | 2016-06-01 |       150.27108894329638 |
| MG    | 2016-07-01 |       168.76241434397315 |
| MG    | 2016-08-01 |       169.08439826596754 |
| MG    | 2016-09-01 |        168.8330401065089 |
| MG    | 2016-10-01 |       168.88855887893334 |
| MG    | 2016-11-01 |       170.58585092271525 |
| MG    | 2016-12-01 |       166.63897709849087 |
| MG    | 2017-01-01 |       164.86623726552867 |
| MG    | 2017-02-01 |       166.38159388027847 |
| MS    | 2011-01-01 |         89.3216029292108 |
| MS    | 2011-02-01 |         89.8573649815969 |
| MS    | 2011-03-01 |        89.81430563406819 |
| MS    | 2011-04-01 |       108.99983510594443 |
| MS    | 2011-05-01 |       109.34873625096537 |
| MS    | 2011-06-01 |       109.53482492164298 |
| MS    | 2011-07-01 |       109.57356949246201 |
| MS    | 2011-08-01 |       113.01063106165402 |
| MS    | 2011-09-01 |       117.45429921449423 |
| MS    | 2011-10-01 |        117.5895629030916 |
| MS    | 2011-11-01 |       117.67780605961077 |
| MS    | 2011-12-01 |        117.4157400313878 |
| MS    | 2012-01-01 |       115.51456571552261 |
| MS    | 2012-02-01 |       115.95265504661536 |
| MS    | 2012-03-01 |       116.49040297160106 |
| MS    | 2012-04-01 |       118.69679904505941 |
| MS    | 2012-05-01 |       119.41648553508831 |
| MS    | 2012-06-01 |       120.23219679346583 |
| MS    | 2012-07-01 |       120.87531457332419 |
| MS    | 2012-08-01 |       121.41633123302091 |
| MS    | 2012-09-01 |       122.33234442680535 |
| MS    | 2012-10-01 |       136.08851823507112 |
| MS    | 2012-11-01 |       135.90676275338143 |
| MS    | 2012-12-01 |        141.8317738613277 |
| MS    | 2013-01-01 |       139.70584207963066 |
| MS    | 2013-02-01 |       141.53812470808026 |
| MS    | 2013-03-01 |       144.47172498255517 |
| MS    | 2013-04-01 |       144.87817905299696 |
| MS    | 2013-05-01 |       145.67201113132825 |
| MS    | 2013-06-01 |        146.8564664101805 |
| MS    | 2013-07-01 |       147.13812514604143 |
| MS    | 2013-08-01 |       147.44768873666027 |
| MS    | 2013-09-01 |       146.28809274390665 |
| MS    | 2013-10-01 |       146.67504957131285 |
| MS    | 2013-11-01 |       146.86467231443137 |
| MS    | 2013-12-01 |       145.00471574358733 |
| MS    | 2014-01-01 |       143.55288637814198 |
| MS    | 2014-02-01 |       143.22296024718995 |
| MS    | 2014-03-01 |       143.06293968419715 |
| MS    | 2014-04-01 |         141.749400894664 |
| MS    | 2014-05-01 |       142.11784309624844 |
| MS    | 2014-06-01 |        160.8384738252612 |
| MS    | 2014-07-01 |       160.95953089629964 |
| MS    | 2014-08-01 |        161.9280752024005 |
| MS    | 2014-09-01 |       161.93560188535062 |
| MS    | 2014-10-01 |       162.30815430815437 |
| MS    | 2014-11-01 |        162.2933899192698 |
| MS    | 2014-12-01 |       162.39291210905301 |
| MS    | 2015-01-01 |       160.80987700232774 |
| MS    | 2015-02-01 |         161.246727221392 |
| MS    | 2015-03-01 |       161.34880038719493 |
| MS    | 2015-04-01 |        161.5376864629509 |
| MS    | 2015-05-01 |       161.22772270104605 |
| MS    | 2015-06-01 |       161.42546187534444 |
| MS    | 2015-07-01 |        161.5614456778253 |
| MS    | 2015-08-01 |       161.15571927614658 |
| MS    | 2015-09-01 |       159.08726967814064 |
| MS    | 2015-10-01 |        157.1819014319014 |
| MS    | 2015-11-01 |        156.2806423685032 |
| MS    | 2015-12-01 |       155.92655181345327 |
| MS    | 2016-01-01 |        154.3218866802582 |
| MS    | 2016-02-01 |       153.78817212701435 |
| MS    | 2016-03-01 |       153.83588665408544 |
| MS    | 2016-04-01 |        154.0563079677708 |
| MS    | 2016-05-01 |       154.36704117145865 |
| MS    | 2016-06-01 |       155.16268283462736 |
| MS    | 2016-07-01 |       174.48541181421743 |
| MS    | 2016-08-01 |       174.82853860058694 |
| MS    | 2016-09-01 |       174.03061791184376 |
| MS    | 2016-10-01 |       174.29921879554604 |
| MS    | 2016-11-01 |        176.3734480620624 |
| MS    | 2016-12-01 |        171.3741559192116 |
| MS    | 2017-01-01 |       168.96600236265184 |
| MS    | 2017-02-01 |       170.48486212288793 |
| MT    | 2011-01-01 |        88.53340720749706 |
| MT    | 2011-02-01 |        89.09776486312323 |
| MT    | 2011-03-01 |        89.19949187783492 |
| MT    | 2011-04-01 |       108.71467687957478 |
| MT    | 2011-05-01 |       109.32183977117033 |
| MT    | 2011-06-01 |       109.66402642245907 |
| MT    | 2011-07-01 |        109.9486423305161 |
| MT    | 2011-08-01 |       112.89246449700548 |
| MT    | 2011-09-01 |       117.11205825531282 |
| MT    | 2011-10-01 |       117.20351295416671 |
| MT    | 2011-11-01 |       117.62162415164988 |
| MT    | 2011-12-01 |       117.79379308338909 |
| MT    | 2012-01-01 |       115.30767032031126 |
| MT    | 2012-02-01 |       115.57283338984905 |
| MT    | 2012-03-01 |       116.39038924593349 |
| MT    | 2012-04-01 |       118.36984875180194 |
| MT    | 2012-05-01 |       118.98952118839645 |
| MT    | 2012-06-01 |       119.78944406156673 |
| MT    | 2012-07-01 |       120.46511998633615 |
| MT    | 2012-08-01 |       120.75114717832464 |
| MT    | 2012-09-01 |       121.75083371982596 |
| MT    | 2012-10-01 |       132.46817354585787 |
| MT    | 2012-11-01 |       132.53280430777957 |
| MT    | 2012-12-01 |       137.53761519552106 |
| MT    | 2013-01-01 |       135.18111110506365 |
| MT    | 2013-02-01 |        136.9958600622395 |
| MT    | 2013-03-01 |        139.4614565318839 |
| MT    | 2013-04-01 |        139.9479316697372 |
| MT    | 2013-05-01 |       140.53062671407923 |
| MT    | 2013-06-01 |       141.67810074620658 |
| MT    | 2013-07-01 |        141.8205428043076 |
| MT    | 2013-08-01 |        142.2767595487291 |
| MT    | 2013-09-01 |       141.71596954489652 |
| MT    | 2013-10-01 |         142.035817661422 |
| MT    | 2013-11-01 |       142.01066414979712 |
| MT    | 2013-12-01 |       140.70097484756494 |
| MT    | 2014-01-01 |       138.89758654976052 |
| MT    | 2014-02-01 |       138.78264704492594 |
| MT    | 2014-03-01 |       138.53749920820923 |
| MT    | 2014-04-01 |       137.68793501657575 |
| MT    | 2014-05-01 |       138.08869365684717 |
| MT    | 2014-06-01 |       156.07892393223204 |
| MT    | 2014-07-01 |       156.33592997857124 |
| MT    | 2014-08-01 |       157.25296283967637 |
| MT    | 2014-09-01 |       157.24405611408878 |
| MT    | 2014-10-01 |        157.5303298420137 |
| MT    | 2014-11-01 |       157.27376669956172 |
| MT    | 2014-12-01 |       157.28555292656543 |
| MT    | 2015-01-01 |       155.51952449954385 |
| MT    | 2015-02-01 |       155.82065652522024 |
| MT    | 2015-03-01 |       155.94866261693338 |
| MT    | 2015-04-01 |        155.9871898897385 |
| MT    | 2015-05-01 |       155.82380796047028 |
| MT    | 2015-06-01 |       155.85463101652095 |
| MT    | 2015-07-01 |       155.57927135538162 |
| MT    | 2015-08-01 |        155.2684232980061 |
| MT    | 2015-09-01 |         153.865454810512 |
| MT    | 2015-10-01 |       151.28266334416446 |
| MT    | 2015-11-01 |       150.27112180965338 |
| MT    | 2015-12-01 |       150.07706011632558 |
| MT    | 2016-01-01 |       147.64953993746295 |
| MT    | 2016-02-01 |       146.98971449137622 |
| MT    | 2016-03-01 |       146.74541117790736 |
| MT    | 2016-04-01 |       146.96879890342112 |
| MT    | 2016-05-01 |       147.35267918716374 |
| MT    | 2016-06-01 |       148.00330600446568 |
| MT    | 2016-07-01 |       166.66382831429564 |
| MT    | 2016-08-01 |       166.94227312652322 |
| MT    | 2016-09-01 |       166.18990259150016 |
| MT    | 2016-10-01 |       166.57385748004296 |
| MT    | 2016-11-01 |       168.61523556944175 |
| MT    | 2016-12-01 |        162.9474103246668 |
| MT    | 2017-01-01 |       160.22414877868252 |
| MT    | 2017-02-01 |        161.9485697810658 |
| PA    | 2011-01-01 |       105.37159785143638 |
| PA    | 2011-02-01 |       105.58589526158534 |
| PA    | 2011-03-01 |        105.6160736119974 |
| PA    | 2011-04-01 |       125.50659066465903 |
| PA    | 2011-05-01 |       125.97230540325059 |
| PA    | 2011-06-01 |       126.22934074526968 |
| PA    | 2011-07-01 |       126.43328556119724 |
| PA    | 2011-08-01 |       129.06722924104915 |
| PA    | 2011-09-01 |        132.8483471846297 |
| PA    | 2011-10-01 |        132.7491971307991 |
| PA    | 2011-11-01 |       132.85059363659107 |
| PA    | 2011-12-01 |        133.0140047208961 |
| PA    | 2012-01-01 |       129.09152182449458 |
| PA    | 2012-02-01 |        129.3023939140591 |
| PA    | 2012-03-01 |        129.7035221763834 |
| PA    | 2012-04-01 |       132.63716596459108 |
| PA    | 2012-05-01 |        133.3840459280063 |
| PA    | 2012-06-01 |       133.87078463049193 |
| PA    | 2012-07-01 |       134.90969341720876 |
| PA    | 2012-08-01 |       134.67663468747716 |
| PA    | 2012-09-01 |       135.34069384202184 |
| PA    | 2012-10-01 |        151.5377474297989 |
| PA    | 2012-11-01 |       151.80663321291618 |
| PA    | 2012-12-01 |       161.08125116952127 |
| PA    | 2013-01-01 |       158.36283855199645 |
| PA    | 2013-02-01 |       161.76103843393108 |
| PA    | 2013-03-01 |       165.66106739036496 |
| PA    | 2013-04-01 |        166.2952884900722 |
| PA    | 2013-05-01 |       167.42774500383157 |
| PA    | 2013-06-01 |       168.27669250987643 |
| PA    | 2013-07-01 |       168.45289539415742 |
| PA    | 2013-08-01 |       168.55609510131228 |
| PA    | 2013-09-01 |       168.20712978482706 |
| PA    | 2013-10-01 |        168.6528200609351 |
| PA    | 2013-11-01 |       168.91046597685772 |
| PA    | 2013-12-01 |       167.98321541732577 |
| PA    | 2014-01-01 |       166.41623241361674 |
| PA    | 2014-02-01 |       166.30554971874213 |
| PA    | 2014-03-01 |       165.74554211731143 |
| PA    | 2014-04-01 |       164.76434164157388 |
| PA    | 2014-05-01 |       165.22881742080864 |
| PA    | 2014-06-01 |        186.0660192663798 |
| PA    | 2014-07-01 |       185.49841386310004 |
| PA    | 2014-08-01 |        186.5849296201694 |
| PA    | 2014-09-01 |        186.6443096741718 |
| PA    | 2014-10-01 |       187.10790335103155 |
| PA    | 2014-11-01 |       187.23682384954841 |
| PA    | 2014-12-01 |       187.49229417521215 |
| PA    | 2015-01-01 |        185.9678312267432 |
| PA    | 2015-02-01 |       186.16145232729914 |
| PA    | 2015-03-01 |       186.43447208048616 |
| PA    | 2015-04-01 |        186.7115515500884 |
| PA    | 2015-05-01 |       186.76343684392083 |
| PA    | 2015-06-01 |        186.8856578748229 |
| PA    | 2015-07-01 |       186.30768861541833 |
| PA    | 2015-08-01 |        185.6346776068563 |
| PA    | 2015-09-01 |       184.64491938032057 |
| PA    | 2015-10-01 |        181.8671516451834 |
| PA    | 2015-11-01 |       181.54948512295607 |
| PA    | 2015-12-01 |       181.48748540187722 |
| PA    | 2016-01-01 |        178.7705475605515 |
| PA    | 2016-02-01 |       178.58458902014917 |
| PA    | 2016-03-01 |       178.20474047090224 |
| PA    | 2016-04-01 |       178.60060810479453 |
| PA    | 2016-05-01 |        179.1026782834583 |
| PA    | 2016-06-01 |       179.73787669287717 |
| PA    | 2016-07-01 |       202.36793847713272 |
| PA    | 2016-08-01 |         203.449012694169 |
| PA    | 2016-09-01 |       202.38585195646743 |
| PA    | 2016-10-01 |       202.93183026460466 |
| PA    | 2016-11-01 |       202.99764654041422 |
| PA    | 2016-12-01 |         202.389723797049 |
| PA    | 2017-01-01 |       198.84346501083175 |
| PA    | 2017-02-01 |        198.8126354506138 |
| PB    | 2011-01-01 |        96.08324983644754 |
| PB    | 2011-02-01 |        96.16467486558271 |
| PB    | 2011-03-01 |        96.20150715772841 |
| PB    | 2011-04-01 |       112.23560947487572 |
| PB    | 2011-05-01 |        112.5102477190425 |
| PB    | 2011-06-01 |       112.73441208926849 |
| PB    | 2011-07-01 |        112.8305569740991 |
| PB    | 2011-08-01 |        114.8171877059391 |
| PB    | 2011-09-01 |       117.22351515251795 |
| PB    | 2011-10-01 |       117.37285854898393 |
| PB    | 2011-11-01 |       117.61198324516076 |
| PB    | 2011-12-01 |       117.80902826894975 |
| PB    | 2012-01-01 |       115.10494892629255 |
| PB    | 2012-02-01 |       115.58468675120373 |
| PB    | 2012-03-01 |       116.13572868177404 |
| PB    | 2012-04-01 |       118.22505986285033 |
| PB    | 2012-05-01 |       118.32050147905905 |
| PB    | 2012-06-01 |       118.72606495700394 |
| PB    | 2012-07-01 |        119.5157146319787 |
| PB    | 2012-08-01 |       119.61767323939188 |
| PB    | 2012-09-01 |       120.11943139284858 |
| PB    | 2012-10-01 |        137.1035819352786 |
| PB    | 2012-11-01 |       137.17453908605702 |
| PB    | 2012-12-01 |       147.34241882212578 |
| PB    | 2013-01-01 |       145.16318238287027 |
| PB    | 2013-02-01 |       147.45007060884296 |
| PB    | 2013-03-01 |       155.08095232428528 |
| PB    | 2013-04-01 |       155.43858636739793 |
| PB    | 2013-05-01 |       156.68914890104747 |
| PB    | 2013-06-01 |       157.57343754058095 |
| PB    | 2013-07-01 |         157.575477218453 |
| PB    | 2013-08-01 |       157.76209900551788 |
| PB    | 2013-09-01 |       157.67623707424212 |
| PB    | 2013-10-01 |       158.18672226895038 |
| PB    | 2013-11-01 |        158.6318929042104 |
| PB    | 2013-12-01 |       158.49027830430185 |
| PB    | 2014-01-01 |       157.44570106946935 |
| PB    | 2014-02-01 |       157.75733056600254 |
| PB    | 2014-03-01 |        157.9541367378734 |
| PB    | 2014-04-01 |       157.53515642379213 |
| PB    | 2014-05-01 |       158.02195419222105 |
| PB    | 2014-06-01 |        177.2524652964348 |
| PB    | 2014-07-01 |       175.94619284431027 |
| PB    | 2014-08-01 |        176.8350580101447 |
| PB    | 2014-09-01 |       177.20627927747987 |
| PB    | 2014-10-01 |        177.6527235717809 |
| PB    | 2014-11-01 |       177.89795972382908 |
| PB    | 2014-12-01 |       178.18736697406223 |
| PB    | 2015-01-01 |        177.3643886087607 |
| PB    | 2015-02-01 |       177.73848549293646 |
| PB    | 2015-03-01 |       178.08917972911283 |
| PB    | 2015-04-01 |       178.85626738257105 |
| PB    | 2015-05-01 |       178.86818401918362 |
| PB    | 2015-06-01 |        179.0845419384857 |
| PB    | 2015-07-01 |       178.42300173719744 |
| PB    | 2015-08-01 |        177.3942461748368 |
| PB    | 2015-09-01 |        177.1695362745332 |
| PB    | 2015-10-01 |       176.36099813473461 |
| PB    | 2015-11-01 |       175.87754114614316 |
| PB    | 2015-12-01 |       175.68893791426444 |
| PB    | 2016-01-01 |       173.61685852323023 |
| PB    | 2016-02-01 |       173.67552580603177 |
| PB    | 2016-03-01 |       173.58644652360147 |
| PB    | 2016-04-01 |        174.0399757032763 |
| PB    | 2016-05-01 |       174.43148299174544 |
| PB    | 2016-06-01 |        175.0371244934228 |
| PB    | 2016-07-01 |        196.0208782278648 |
| PB    | 2016-08-01 |        196.2954040597472 |
| PB    | 2016-09-01 |        196.0618880214571 |
| PB    | 2016-10-01 |       196.45367462371772 |
| PB    | 2016-11-01 |       198.10365488909753 |
| PB    | 2016-12-01 |       196.61184403691567 |
| PB    | 2017-01-01 |       193.52844902866048 |
| PB    | 2017-02-01 |        193.9220872468725 |
| PE    | 2011-01-01 |        96.14484547142182 |
| PE    | 2011-02-01 |        96.02077733235788 |
| PE    | 2011-03-01 |         96.0418306609358 |
| PE    | 2011-04-01 |       112.08066236838448 |
| PE    | 2011-05-01 |       112.47925704199736 |
